kst_dtm,unison_wtg01_power_kw10m,unison_wtg02_power_kw10m,unison_wtg03_power_kw10m,unison_wtg04_power_kw10m,unison_wtg05_power_kw10m,unison_wtg01_ws,unison_wtg02_ws,unison_wtg03_ws,unison_wtg04_ws,unison_wtg05_ws,unison_wtg01_wd,unison_wtg02_wd,unison_wtg03_wd,unison_wtg04_wd,unison_wtg05_wd
2023-09-14 17:40:00,331.0,208.0,96.0,175.0,165.0,7.38,5.8,5.4,6.56,5.52,53.4706865434042,58.7909742123378,48.8006524452556,55.1538465002311,101.346648656208
2023-09-14 17:50:00,254.0,159.0,96.0,154.0,266.0,8.25,6.74,5.11,6.58,5.99,54.3420767790411,59.3615394663026,51.8640647724439,59.9077415499791,91.6681039012173
2023-09-14 18:00:00,391.0,176.0,59.0,80.0,159.0,7.45,6.29,5.21,6.3,7.19,53.4385540374041,58.8905995487715,47.623364228488,59.5478695226541,105.309468775166
2023-09-14 18:10:00,238.0,165.0,72.0,127.0,102.0,8.67,6.46,4.26,4.39,5.71,52.8095383333374,58.6784865674882,57.8826659524674,55.9641629898272,112.227729596811
2023-09-14 18:20:00,228.0,162.0,110.0,248.0,170.0,7.22,6.52,4.46,5.23,5.32,54.4809219090496,57.7724372277461,68.0155183492907,51.4198715782153,101.065702549765
2023-09-14 18:30:00,167.0,149.0,58.0,103.0,144.0,6.98,6.28,5.13,6.71,6.14,53.8074404875569,54.5325696050728,75.8163368000893,50.4123083519755,99.4229913586461
2023-09-14 18:40:00,154.0,188.0,97.0,81.0,128.0,6.12,5.99,4.24,5.56,5.78,51.7886938876288,53.4246468630265,117.029120917012,48.4033665206445,85.8958162379639
2023-09-14 18:50:00,85.0,116.0,81.0,79.0,73.0,6.21,6.94,5.22,4.85,5.55,52.947077191047,55.2893633259968,117.215912576098,48.4470467158053,105.942715968947
2023-09-14 19:00:00,85.0,216.0,81.0,79.0,75.0,5.11,5.62,5.08,5.07,4.65,53.6397501714294,55.0889869051595,104.936192083096,48.96038861886,124.760487821747
2023-09-14 19:10:00,138.0,127.0,76.0,128.0,131.0,5.08,6.9,4.8,4.77,4.81,51.4036546611254,56.3195907048439,111.074470132897,48.914505433661,112.157562096401
2023-09-14 19:20:00,244.0,188.0,97.0,73.0,72.0,6.03,5.82,4.82,5.9,5.78,51.8597270132368,58.129972246472,107.347433110004,52.2357903048583,80.2954227334466
2023-09-14 19:30:00,174.0,171.0,70.0,111.0,180.0,7.55,6.68,5.06,5.11,4.76,54.2842793993079,57.0869950834457,113.3374716779,53.1915607122676,59.7658154311904
2023-09-14 19:40:00,177.0,191.0,134.0,126.0,95.0,6.76,6.51,4.66,5.75,5.94,54.2361436922301,57.1491904532514,107.19199250906,48.3593475817228,87.651530243406
2023-09-14 19:50:00,163.0,172.0,127.0,178.0,165.0,6.51,6.46,5.97,5.33,4.52,53.3517934658146,57.8868203383944,74.7804133038885,48.8946645782997,94.5452628782282
2023-09-14 20:00:00,159.0,107.0,85.0,178.0,202.0,6.31,6.37,5.85,6.81,6.53,54.772495944952,59.4360174190276,33.7060047141734,55.7132923862821,74.7211218698188
2023-09-14 20:10:00,144.0,109.0,54.0,65.0,121.0,6.5,5.4,5.28,6.61,6.69,56.1561440637235,61.6998001781292,53.2494087218704,57.9646062676349,66.8633223018984
2023-09-14 20:20:00,179.0,69.0,55.0,100.0,128.0,6.14,5.28,4.17,4.43,5.68,55.7202567517953,63.9380366090929,56.4423508515666,58.6852663517363,66.0432753480694
2023-09-14 20:30:00,140.0,49.0,69.0,82.0,66.0,6.74,4.57,4.38,5.03,5.36,56.0041292761963,63.2060565569374,34.9974578309703,58.4002862301947,63.0073081633625
2023-09-14 20:40:00,101.0,59.0,53.0,105.0,86.0,6.25,4.3,4.41,4.54,4.83,55.8230763775753,62.086251737127,46.8454585783273,56.2104220926246,55.2470357146502
2023-09-14 20:50:00,154.0,68.0,72.0,78.0,129.0,5.35,4.47,4.21,5.0,4.8,54.1391113778407,62.3929611258786,50.0024735097528,55.4867781732288,48.4064984952892
2023-09-14 21:00:00,186.0,104.0,96.0,76.0,96.0,6.01,4.6,4.6,4.51,5.83,53.8009304745212,61.6229338477962,56.1678963058583,56.7665046196126,58.1715069892432
2023-09-14 21:10:00,269.0,170.0,108.0,162.0,161.0,6.47,5.57,5.1,4.9,4.98,54.0707091896504,59.71591272958,59.5838640118164,54.2700266652301,109.580592204753
2023-09-14 21:20:00,242.0,92.0,75.0,177.0,170.0,7.13,6.35,5.29,6.15,5.5,52.717362766001,60.3913177253501,66.7535831716337,52.0430123226016,99.2669165007292
2023-09-14 21:30:00,235.0,78.0,143.0,157.0,148.0,6.9,5.08,4.7,6.65,6.17,53.2446064873165,66.6807661575361,56.8399351542307,52.6693676465034,79.8454285508528
2023-09-14 21:40:00,141.0,119.0,129.0,162.0,145.0,7.01,4.81,6.01,6.32,5.73,56.2548822232525,69.9288780887929,33.7198146691467,52.7658315991682,103.496371852055
2023-09-14 21:50:00,165.0,119.0,215.0,182.0,170.0,5.63,5.43,5.56,6.3,5.49,56.0274166299114,67.6026855744473,37.6285034023762,53.0954194261085,71.0275358859774
2023-09-14 22:00:00,221.0,96.0,128.0,186.0,164.0,6.23,5.35,6.75,6.57,6.26,52.9857774856251,65.8551068916026,35.2510026956641,56.0173319338144,32.9757180279461
2023-09-14 22:10:00,192.0,65.0,125.0,150.0,132.0,6.78,5.09,5.84,6.65,6.34,53.8503955897256,66.6049468784344,31.9607010756516,53.1585517448742,51.0451593970856
2023-09-14 22:20:00,115.0,102.0,211.0,182.0,153.0,6.46,4.56,5.47,5.48,5.39,57.0641867911961,67.0606959596985,27.2758055524777,51.3477656601223,58.9992978928048
2023-09-14 22:30:00,160.0,106.0,186.0,147.0,131.0,5.45,5.04,6.73,6.49,6.08,57.1256804985345,70.3095536319528,30.1198206812221,56.6235308452527,48.9101139067952
2023-09-14 22:40:00,120.0,118.0,202.0,191.0,107.0,6.06,5.25,6.54,5.97,5.68,58.1098260896159,74.0833327563006,39.3947181587302,54.7182165976514,71.3105930799101
2023-09-14 22:50:00,95.0,100.0,187.0,123.0,110.0,5.13,5.49,6.52,6.2,4.78,59.2111377007504,71.4404081096081,40.4584715452738,54.4166548250019,94.1504748183038
2023-09-14 23:00:00,181.0,104.0,178.0,142.0,114.0,4.99,5.06,6.57,5.62,4.99,59.9813964065448,71.4589560316217,33.1176182915313,57.7707931138446,78.5753511261069
2023-09-14 23:10:00,138.0,65.0,107.0,146.0,66.0,6.48,5.73,6.64,5.75,5.28,60.8666500400543,78.2449149364582,35.8791081104998,59.9740638263777,56.8169249209493
2023-09-14 23:20:00,84.0,52.0,98.0,94.0,83.0,5.67,4.57,5.26,5.95,4.57,63.713753994043,82.9746642937612,39.6455286644143,63.9961186433065,48.4274893254838
2023-09-14 23:30:00,92.0,47.0,93.0,77.0,75.0,5.13,4.19,4.94,5.24,5.06,63.5739222293626,77.502315494596,33.9328505937847,60.9156145146312,50.5680767054452
2023-09-14 23:40:00,146.0,107.0,140.0,151.0,78.0,5.0,4.06,4.92,4.23,4.82,57.7360533990865,71.6541532925436,33.2338768893122,56.2430301108961,69.2294531466447
2023-09-14 23:50:00,146.0,70.0,146.0,97.0,53.0,5.93,5.19,5.69,5.78,4.39,58.7249773603535,71.3905605608413,33.0439168512089,56.7163603271723,61.2808981389849
2023-09-15 00:00:00,144.0,155.0,196.0,166.0,70.0,6.15,4.46,5.86,4.65,4.26,62.5795714249847,71.5256618074679,30.9556646861131,55.8185921186929,58.7298960678887
2023-09-15 00:10:00,159.0,154.0,197.0,194.0,133.0,6.09,6.09,7.07,5.1,4.5,62.1779343957343,74.6546012926622,30.9621183863813,57.5157764615332,71.5265092710271
2023-09-15 00:20:00,194.0,132.0,178.0,169.0,86.0,6.38,6.13,6.53,6.24,5.2,61.6251099178374,77.1379384050688,32.2334689037345,60.6172130542085,59.5383458485014
2023-09-15 00:30:00,102.0,91.0,97.0,124.0,137.0,6.69,5.91,6.24,5.94,4.92,66.1560770254409,78.073573655408,37.5503411845833,63.6656829169799,42.0745786219002
2023-09-15 00:40:00,123.0,76.0,136.0,89.0,106.0,4.9,5.23,4.79,5.99,6.07,66.1139491091554,77.3787533152851,36.7748929122785,67.3044185128432,51.6932062393349
2023-09-15 00:50:00,76.0,117.0,119.0,61.0,133.0,5.55,5.1,5.58,5.19,5.02,65.7874428964916,80.5077630890614,36.7655872323934,70.8447869705056,57.8749146441591
2023-09-15 01:00:00,93.0,105.0,140.0,102.0,125.0,4.85,5.75,5.56,4.61,5.73,67.2950247672204,83.9974436524197,38.3864447850407,68.8620885456615,59.4265921178374
2023-09-15 01:10:00,79.0,46.0,85.0,42.0,62.0,5.12,5.27,5.28,5.06,5.54,63.9358847595185,82.5585160877959,39.3206914468341,67.4578756825923,57.6735858992995
2023-09-15 01:20:00,77.0,82.0,81.0,34.0,63.0,4.56,4.28,4.85,4.13,4.89,67.1770029437538,81.2197042215751,40.4482751654894,68.6413337098131,46.489990944151
2023-09-15 01:30:00,51.0,65.0,108.0,91.0,42.0,4.46,4.76,4.81,3.64,4.35,69.0964417044925,81.2531419979402,38.7127534401558,66.1003673962324,54.0151646367011
2023-09-15 01:40:00,62.0,63.0,70.0,44.0,88.0,4.17,4.44,5.15,5.0,4.04,66.1178890502167,78.2994817352434,38.2418207428291,73.5739407559511,45.7243463146893
2023-09-15 01:50:00,53.0,61.0,47.0,34.0,115.0,4.23,4.64,4.33,4.62,5.31,64.9463652829158,73.4167929269111,39.2389395462878,77.0154235075585,38.7541188293492
2023-09-15 02:00:00,93.0,37.0,92.0,92.0,101.0,4.29,4.51,4.0,3.35,5.07,62.4402867905332,74.3963593269292,36.5450624195012,67.5942182544945,54.4840993008498
2023-09-15 02:10:00,62.0,65.0,100.0,70.0,53.0,4.76,3.93,4.76,4.29,4.77,60.918157797563,78.8778379627057,36.9600869709092,65.2344480121104,52.920441908686
2023-09-15 02:20:00,53.0,46.0,61.0,38.0,83.0,4.47,4.53,5.33,4.87,4.75,60.6576900508996,75.3216363286955,45.4388818499851,71.1815522562386,35.6152744673513
2023-09-15 02:30:00,62.0,85.0,119.0,129.0,46.0,4.03,4.3,4.16,4.55,5.06,58.063896660723,70.5869183023973,45.8678291993372,63.5585391084674,55.04931702898
2023-09-15 02:40:00,76.0,52.0,95.0,137.0,87.0,4.26,4.95,5.7,5.33,3.57,60.1216792369178,71.6294308395307,39.0848711986136,55.5733519108225,90.7620650901697
2023-09-15 02:50:00,138.0,76.0,156.0,145.0,151.0,4.79,4.33,4.98,5.3,4.28,62.9139572911353,72.6655318936237,32.4379735023137,58.3801321623795,68.9412194975471
2023-09-15 03:00:00,137.0,90.0,158.0,127.0,139.0,5.56,5.0,6.24,5.52,6.11,61.5815650898466,76.0823714828593,29.5208268351112,61.7856056427531,45.3108423336957
2023-09-15 03:10:00,133.0,115.0,161.0,144.0,155.0,5.89,5.2,6.14,5.79,5.75,60.3250024773384,77.948095098763,29.6722177768438,64.9814151888362,61.2064802761264
2023-09-15 03:20:00,98.0,99.0,124.0,128.0,130.0,5.83,5.56,5.98,6.15,5.51,60.9444136618042,77.0751062336179,33.7624651271063,63.7047324986285,70.385400081591
2023-09-15 03:30:00,102.0,78.0,84.0,75.0,56.0,5.3,5.01,5.49,5.25,5.15,61.5833753132091,71.3505163688225,35.4300536007995,58.0088253033382,80.8774318764288
2023-09-15 03:40:00,99.0,43.0,68.0,91.0,56.0,5.17,4.73,4.58,4.07,4.51,59.8986593457442,66.9840832482156,39.8075072859368,56.8238360458949,68.7167639670192
2023-09-15 03:50:00,124.0,101.0,76.0,105.0,61.0,5.16,4.2,4.76,5.57,4.18,57.9520383691983,63.5536263072137,60.8303921500051,56.3206986420367,71.0760712962011
2023-09-15 04:00:00,145.0,96.0,97.0,196.0,142.0,5.5,5.03,4.58,5.35,4.05,55.9425400536178,62.4352337820379,63.1403826705339,50.9458705352366,101.037083362192
2023-09-15 04:10:00,99.0,73.0,109.0,103.0,57.0,5.69,5.44,5.14,6.44,5.68,54.8978761453483,68.2748042960527,43.4462860988877,52.4656214755005,96.1363092188581
2023-09-15 04:20:00,102.0,80.0,83.0,90.0,49.0,5.11,4.67,5.47,5.33,4.16,58.6859414309021,72.7646214058544,35.584470274618,56.4730569553461,68.8493842090189
2023-09-15 04:30:00,106.0,89.0,130.0,56.0,58.0,5.63,4.78,5.06,4.82,4.34,64.3512935788292,76.6866508947592,33.7675921435938,60.3653294142867,47.9500847866366
2023-09-15 04:40:00,102.0,86.0,83.0,94.0,100.0,5.49,5.23,5.64,4.51,4.41,65.6394745240697,77.5617014079854,37.7554315097543,65.9065680091002,39.5890845937246
2023-09-15 04:50:00,115.0,82.0,88.0,86.0,124.0,5.13,4.88,5.08,5.37,5.23,65.5546209381237,76.4709917136806,38.6284063978228,67.0296764212621,35.8140136426415
2023-09-15 05:00:00,99.0,94.0,102.0,94.0,69.0,5.43,5.24,4.24,4.78,5.43,65.0435378740167,75.098244719934,33.4773017709068,65.604691178192,41.8556024137724
2023-09-15 05:10:00,85.0,57.0,77.0,46.0,82.0,4.71,5.22,4.86,4.62,4.67,64.1035357045126,74.8376293942806,33.7994755607879,65.927013802347,45.3979904670225
2023-09-15 05:20:00,78.0,82.0,81.0,40.0,54.0,4.63,4.17,4.43,4.03,4.78,61.6313747843511,74.8140263693079,36.3368840123965,63.6829110075134,42.4034248267286
2023-09-15 05:30:00,73.0,61.0,58.0,61.0,66.0,4.69,4.83,4.56,3.66,4.15,58.6133201787758,68.5928055121333,38.069271032858,56.8849768828525,85.9942424247003
2023-09-15 05:40:00,94.0,80.0,71.0,97.0,73.0,4.94,4.49,4.33,4.07,4.38,55.9132076462378,65.0063896117756,44.0584819074896,52.3348400165221,89.831631538527
2023-09-15 05:50:00,134.0,86.0,123.0,141.0,116.0,5.03,5.01,4.56,5.02,4.89,53.8083863795259,65.540922353958,43.6614720854753,52.5253848263839,66.7201122465367
2023-09-15 06:00:00,110.0,96.0,123.0,125.0,91.0,5.76,5.08,5.5,5.7,5.12,56.9075115592001,69.0046888964157,36.3644217673793,55.2651731794426,64.1358716665274
2023-09-15 06:10:00,144.0,101.0,129.0,100.0,70.0,5.55,5.35,5.72,5.61,4.91,60.1884886173003,73.2003591330296,33.3048266564622,59.7504402892236,39.1683497080853
2023-09-15 06:20:00,129.0,105.0,120.0,98.0,106.0,6.29,5.13,6.02,5.72,5.0,61.8348853883611,74.7236851011283,33.1854552450528,63.2722726264002,38.676437181949
2023-09-15 06:30:00,182.0,112.0,172.0,143.0,114.0,5.57,5.31,5.45,4.99,5.19,62.6988681124388,74.1948834808419,30.6633678488163,61.7544738215505,57.5273427893079
2023-09-15 06:40:00,113.0,91.0,100.0,127.0,86.0,6.16,5.46,5.98,5.34,5.09,63.4955625917539,73.7493626207865,30.3994651542813,60.8493165118327,61.3836791094625
2023-09-15 06:50:00,69.0,55.0,72.0,65.0,85.0,5.04,5.09,5.12,5.48,4.41,66.4280062985688,77.4495948625969,35.7750841381161,64.2902607051666,54.296039218246
2023-09-15 07:00:00,43.0,34.0,78.0,34.0,101.0,4.26,4.72,4.58,4.51,4.81,67.7008731430532,81.3007423226491,37.9894601826091,67.973942777492,46.505481681466
2023-09-15 07:10:00,76.0,63.0,78.0,85.0,106.0,3.71,3.81,4.59,4.09,5.45,67.1781733906355,80.7539645136508,40.7847937173324,68.8985663565977,36.6636098903397
2023-09-15 07:20:00,181.0,47.0,105.0,106.0,66.0,4.77,4.5,4.49,4.93,5.31,62.7927227504836,77.6207577682371,36.2209606910534,62.6471037996673,51.9397104543688
2023-09-15 07:30:00,145.0,83.0,93.0,96.0,62.0,6.53,3.98,4.93,4.77,4.28,62.0970445655526,76.7106983306844,32.8742201777643,60.3007644420896,52.5930762163956
2023-09-15 07:40:00,102.0,105.0,65.0,46.0,79.0,6.14,5.26,5.0,5.27,4.87,64.7347758472899,76.8203041297551,38.5038551646505,62.8362762595145,37.3722532343348
2023-09-15 07:50:00,108.0,79.0,67.0,37.0,46.0,5.1,5.37,4.52,4.22,5.08,63.7804271895982,74.1404170278621,47.6094779284232,60.9505020344569,38.9933434448261
2023-09-15 08:00:00,110.0,111.0,137.0,96.0,74.0,5.28,4.68,4.64,3.93,4.31,65.2797522632747,75.6537087578461,44.3540426705325,59.9268498267062,38.7269746184451
2023-09-15 08:10:00,84.0,94.0,149.0,119.0,117.0,5.2,5.45,5.99,4.82,4.48,67.1005031392802,78.0373474665765,35.0855656712424,62.103553733027,44.1117785587407
2023-09-15 08:20:00,177.0,63.0,83.0,113.0,82.0,4.81,4.66,5.57,5.36,5.45,61.6278948317069,72.4163006050494,34.3930918976264,58.4110896699992,73.3294510795649
2023-09-15 08:30:00,121.0,106.0,123.0,133.0,98.0,6.47,4.38,4.77,4.92,4.42,58.6689260409221,68.5336960553813,32.7908811554421,49.9778040122818,65.2286971581348
2023-09-15 08:40:00,81.0,63.0,81.0,111.0,78.0,5.52,5.45,5.64,5.18,5.22,62.0141816591586,72.5358349844388,35.5282310505865,53.4832365036248,49.6555154126261
2023-09-15 08:50:00,58.0,45.0,82.0,74.0,50.0,4.94,4.7,4.94,5.67,4.44,63.7807129554697,76.3047917281329,38.4677516865043,60.7235519252678,70.3205227640766
2023-09-15 09:00:00,63.0,30.0,62.0,36.0,27.0,4.32,4.01,4.87,4.48,4.26,62.6798726442435,77.8236747022113,39.4020872371859,65.5822754659651,66.324028757531
2023-09-15 09:10:00,43.0,14.0,38.0,17.0,39.0,4.55,3.72,4.14,3.95,3.58,62.4898617363564,78.1970008487517,38.7969430782176,68.0580080976871,47.5371846793238
2023-09-15 09:20:00,30.0,13.0,27.0,10.0,8.0,4.36,3.23,4.06,3.18,4.1,66.6168329727118,76.6329835046452,36.1421480729328,66.1594779865749,39.002753784769
2023-09-15 09:30:00,6.0,14.0,19.0,10.0,17.0,3.51,2.93,3.41,2.78,3.0,72.9062369809673,78.6903338855855,39.7009156263355,68.5326761230165,39.1348401529683
2023-09-15 09:40:00,37.0,17.0,24.0,21.0,31.0,2.65,3.3,3.25,3.04,3.21,73.3953601684205,81.4657683256465,43.1327248713667,70.4237599075833,33.707783338262
2023-09-15 09:50:00,37.0,17.0,24.0,25.0,41.0,4.05,3.32,3.14,3.54,3.56,69.4876743999321,82.8371357627711,43.7948108511151,73.8507329532974,32.430822321066
2023-09-15 10:00:00,33.0,27.0,50.0,26.0,54.0,3.93,3.44,3.55,3.85,4.14,69.281147763845,79.3840359862394,41.2680329806613,72.5224957994421,34.3261319188139
2023-09-15 10:10:00,69.0,54.0,59.0,45.0,38.0,3.73,3.62,3.66,3.12,4.13,66.2796206895544,72.8502139294674,34.9311844626154,64.4976548655395,37.7628990827802
2023-09-15 10:20:00,66.0,40.0,70.0,51.0,33.0,4.67,4.32,3.93,3.91,3.92,64.4006543717512,72.3339864523032,30.6724544302933,61.8004131343305,39.8818816421103
2023-09-15 10:30:00,48.0,23.0,54.0,34.0,31.0,4.36,4.11,4.42,3.94,3.63,66.0026141549537,74.0090357933516,31.9575383430874,63.0612867511212,36.2494363421556
2023-09-15 10:40:00,44.0,18.0,26.0,19.0,21.0,4.17,3.5,4.3,3.68,3.86,66.6624188801109,75.5542553908656,36.8089318424842,63.8070511919413,36.8860293397167
2023-09-15 10:50:00,14.0,13.0,39.0,16.0,8.0,4.2,3.35,3.37,3.17,3.45,69.2184006696724,78.9321991325316,36.9727414100817,64.4545858748361,56.2593008466551
2023-09-15 11:00:00,2.0,20.0,25.0,13.0,22.0,3.1,3.03,3.68,2.94,2.67,76.9194760371835,80.4009846081023,40.1643433734685,69.9507967181203,53.9765167783336
2023-09-15 11:10:00,9.0,38.0,17.0,21.0,63.0,2.15,3.57,3.48,3.42,3.32,80.7240103813467,84.7209156609106,48.6890537361155,77.6325929956936,34.3642142458191
2023-09-15 11:20:00,15.0,54.0,43.0,21.0,54.0,2.8,4.34,3.14,3.4,4.44,78.2109260232248,88.6851716718858,48.6590512598461,76.9060741735843,34.3323799564917
2023-09-15 11:30:00,31.0,66.0,38.0,45.0,75.0,2.91,4.54,4.0,3.11,4.37,74.6029515829019,87.274785688578,46.7322468518075,75.0323551531197,36.0219371238319
2023-09-15 11:40:00,28.0,66.0,51.0,74.0,83.0,3.57,4.76,3.89,3.9,4.85,75.4160470102505,94.4380322742054,50.5627039227008,78.4923441809752,37.6150893347311
2023-09-15 11:50:00,42.0,31.0,37.0,52.0,47.0,3.5,4.63,4.04,4.76,5.12,77.1893377744651,99.3726871136944,50.8553650369907,80.7330821056059,41.2633113593934
2023-09-15 12:00:00,30.0,17.0,44.0,47.0,67.0,3.63,3.7,3.91,4.44,4.39,74.5868300249395,95.0235072036998,46.3200347745791,77.1908037575906,43.7957903483131
2023-09-15 12:10:00,47.0,34.0,51.0,27.0,48.0,3.69,3.27,3.81,3.94,4.46,70.0060093544225,84.9495788171147,40.1046609879425,71.3397422633049,41.042718270361
2023-09-15 12:20:00,27.0,32.0,49.0,26.0,70.0,4.01,3.89,3.91,3.4,4.45,68.3536724145259,79.7283831389701,38.838163680546,72.1350945007969,35.0771657587584
2023-09-15 12:30:00,50.0,57.0,51.0,48.0,88.0,3.54,3.83,4.1,3.56,4.78,72.2233110623248,83.4055803660866,43.7342105198954,74.8492239876189,33.1633343896216
2023-09-15 12:40:00,24.0,56.0,56.0,64.0,76.0,4.1,4.54,3.92,3.81,5.14,72.5743153574019,85.7928560097728,46.4444001256742,78.0091176890437,37.2729989075601
2023-09-15 12:50:00,51.0,70.0,78.0,67.0,96.0,3.29,4.52,4.24,4.65,4.98,70.7370738982904,86.7187947403966,45.5892819354725,76.3153489776421,38.0138511240873
2023-09-15 13:00:00,26.0,70.0,60.0,46.0,91.0,4.17,4.52,4.52,4.6,5.02,68.4475833147032,86.2471736157888,44.3096683508139,75.1018541671004,36.588078061226
2023-09-15 13:10:00,25.0,40.0,42.0,20.0,81.0,3.33,4.45,4.04,4.14,4.89,67.7124030106955,85.7987381770639,45.2514226638226,77.7778186720911,36.5297847437732
2023-09-15 13:20:00,24.0,48.0,71.0,33.0,56.0,3.53,3.9,3.49,3.01,4.37,68.3729050455568,85.1621832349802,43.0053529519044,73.1230197458854,38.5522051120793
2023-09-15 13:30:00,20.0,31.0,77.0,41.0,43.0,3.4,4.26,4.39,3.54,4.27,68.3720563577503,86.5060752713924,39.2836758678286,67.636030126721,43.655838681025
2023-09-15 13:40:00,41.0,14.0,53.0,49.0,51.0,3.23,3.56,4.84,3.44,3.82,66.8649689560228,83.6530739643354,35.663347763691,63.6875752299391,43.1578291860848
2023-09-15 13:50:00,9.0,9.0,41.0,38.0,22.0,4.1,3.17,3.92,3.99,4.27,69.7193082437011,78.1959038956957,32.4326295921353,61.8630470402756,48.580752138943
2023-09-15 14:00:00,11.0,11.0,29.0,17.0,8.0,2.56,2.86,3.8,4.0,3.46,71.2208281996886,76.7791969849069,34.6525536470722,63.8172322506019,62.2233416736863
2023-09-15 14:10:00,10.0,23.0,32.0,24.0,29.0,2.95,3.02,3.72,3.18,2.92,70.900078410406,79.3084420883696,37.4765100006624,64.7919262253882,53.4932581172295
2023-09-15 14:20:00,7.0,11.0,39.0,24.0,31.0,2.9,3.5,3.44,3.77,3.58,74.7291597625607,83.1886360129724,38.4154943928773,68.5972257914843,37.6042248363049
2023-09-15 14:30:00,1.0,21.0,18.0,30.0,35.0,2.53,2.99,4.0,3.62,3.8,84.8403401241968,88.0799984673756,44.2775788137271,74.0996357274793,36.768234387409
2023-09-15 14:40:00,0.0,18.0,28.0,38.0,44.0,1.94,3.56,3.33,3.87,3.7,99.6776127643375,103.36300929591,55.0063925741093,80.8487920185467,38.5464535352508
2023-09-15 14:50:00,0.0,19.0,14.0,12.0,34.0,2.55,3.52,3.54,4.12,4.44,99.7981417619616,115.598974173013,59.8583150569803,86.2597035171484,41.253305659694
2023-09-15 15:00:00,0.0,11.0,9.0,8.0,7.0,2.38,3.39,2.8,3.01,3.94,85.0465388751533,107.083102873575,56.2712178744598,80.076792407034,44.5690154513267
2023-09-15 15:10:00,0.0,4.0,10.0,4.0,8.0,2.41,2.78,2.39,2.77,2.52,82.2949543306293,92.454059842446,47.4099236737624,76.3759541467964,48.8235581212337
2023-09-15 15:20:00,0.0,8.0,7.0,11.0,22.0,2.91,2.7,2.57,2.78,2.42,89.9190098457896,88.4352363030965,45.3270573677608,77.5268416205788,43.089240778902
2023-09-15 15:30:00,0.0,11.0,3.0,0.0,7.0,2.21,3.0,2.81,2.87,3.51,90.7878103231113,90.0730114743723,48.1986674861055,73.813172084338,33.3215069340695
2023-09-15 15:40:00,0.0,1.0,0.0,0.0,0.0,1.97,3.16,2.43,2.21,2.97,97.4579444135818,94.2143195460663,50.0097853364698,75.6942125251949,34.7978307792428
2023-09-15 15:50:00,0.0,0.0,0.0,0.0,0.0,1.98,1.98,1.69,1.97,2.11,96.426304659568,101.79113210389,54.9482476802618,78.7292672128962,44.1426373480748
2023-09-15 16:00:00,0.0,0.0,0.0,0.0,0.0,1.57,1.74,1.62,2.1,1.83,101.559869296917,109.942032693068,60.4325013658616,80.6438255854606,47.0946615228153
2023-09-15 16:10:00,0.0,0.0,0.0,0.0,0.0,1.97,1.57,2.02,1.77,1.82,112.387445081414,104.908269844108,55.993555940052,77.9636143964952,37.8881576744993
2023-09-15 16:20:00,0.0,0.0,0.0,0.0,0.0,2.11,2.24,1.99,2.3,2.43,112.215326055483,103.296183713238,48.5563992612176,72.0487142066166,32.7858502421244
2023-09-15 16:30:00,0.0,0.0,0.0,0.0,0.0,2.6,2.81,2.08,2.28,2.77,113.616161898292,111.858653456668,47.6764249110972,72.968910298073,37.4007325973679
2023-09-15 16:40:00,0.0,0.0,0.0,0.0,0.0,2.43,2.93,2.11,1.91,2.41,113.869395708131,114.402047379329,56.9085201951344,84.9993418216083,45.9975714816683
2023-09-15 16:50:00,0.0,0.0,0.0,0.0,0.0,1.74,2.35,1.82,1.17,1.86,118.508793451006,109.961111794388,68.9675637608788,90.952305771083,55.6328079133744
2023-09-15 17:00:00,0.0,0.0,0.0,0.0,0.0,1.1,1.7,1.77,1.06,1.28,110.963214584113,98.6515089091535,65.1769880972977,88.2065380417005,53.1130440873894
2023-09-15 17:10:00,0.0,0.0,0.0,0.0,0.0,1.56,1.98,1.6,1.54,1.88,95.179016627394,87.1844956646541,46.423748086503,77.9822594502847,35.8809362123192
2023-09-15 17:20:00,0.0,0.0,0.0,0.0,0.0,2.25,1.89,1.82,1.76,1.69,93.0229601681823,84.8545034180661,34.7544609946034,66.8570952716291,28.0190611626897
2023-09-15 17:30:00,0.0,0.0,0.0,0.0,0.0,2.17,2.0,1.51,1.68,1.78,89.7475098428943,85.9630357503637,30.1925545218958,59.758578072497,24.4818236813196
2023-09-15 17:40:00,0.0,0.0,0.0,0.0,0.0,2.9,2.33,2.03,2.22,2.29,87.8340643691972,84.0209725832384,26.8745036029765,50.2222750613819,18.8787376137207
2023-09-15 17:50:00,0.0,0.0,0.0,0.0,0.0,2.38,2.34,2.24,2.4,2.44,107.733052391527,91.8226905722875,41.462117423704,50.2338486465888,20.7127493163882
2023-09-15 18:00:00,0.0,0.0,0.0,0.0,0.0,1.91,1.47,1.3,1.84,1.92,116.066563520725,97.8181054598735,49.2885156900512,58.6373052840039,25.9457348804292
2023-09-15 18:10:00,0.0,0.0,0.0,0.0,0.0,2.69,1.4,1.68,2.01,2.13,102.276050548082,97.9400238255346,41.8372345478622,64.3444092700667,25.4881376911869
2023-09-15 18:20:00,0.0,0.0,0.0,0.0,0.0,2.51,1.89,2.13,2.22,2.34,87.7000059537395,90.4941829434126,32.4326455252553,57.798430059514,22.498601341791
